id,species,n.counted,n.measured,n.total
425963,12,0,30,30
425963,9,0,9,9
425963,28,35,40,75
425963,1,0,18,18
425963,3,0,1,1
425964,5,154,100,254
425964,12,0,4,4
425964,9,0,138,138
425964,28,0,11,11
425964,1,0,44,44
425964,2,0,71,71
425964,23,0,35,35
425964,60,0,9,9
425965,9,0,74,74
425965,2,0,243,243
425965,5,0,120,120
425965,23,0,8,8
425965,28,0,40,40
425965,1,0,21,21
425965,12,0,26,26
425965,60,0,44,44
425966,2,0,22,22
425966,1,0,38,38
425966,5,0,4,4
425966,28,0,1,1
425966,3,0,1,1
425966,9,0,93,93
425966,23,0,29,29
426084,60,0,1,1
426085,12,0,12,12
426085,9,0,6,6
426085,2,0,24,24
426085,1,0,40,40
426085,5,0,36,36
426085,28,0,40,40
426085,60,0,2,2
426086,28,0,43,43
426086,12,0,16,16
426086,5,0,4,4
426086,1,0,39,39
426086,9,0,3,3
426086,2,0,81,81
426086,60,0,1,1
426087,28,0,12,12
426087,1,0,45,45
426087,9,0,13,13
426087,12,0,10,10
426087,2,0,12,12
426087,5,0,10,10
426087,60,0,1,1
426088,3,0,1,1
426088,1,0,58,58
426088,12,0,39,39
426088,9,0,24,24
426088,28,0,26,26
426088,5,0,108,108
426088,60,0,36,36
426088,2,0,34,34
426089,23,0,1,1
426089,28,0,36,36
426089,12,0,9,9
426089,60,0,3,3
426089,1,0,64,64
426089,9,0,44,44
426089,2,0,12,12
426090,28,406,69,475
426090,12,0,8,8
426090,5,0,1,1
426090,2,0,25,25
426090,1,0,270,270
426090,23,0,3,3
426090,9,0,1,1
426091,9,0,8,8
426091,28,70,63,133
426091,12,0,7,7
426091,2,0,321,321
426091,1,0,64,64
426091,5,0,3,3
426091,60,0,1,1
425967,9,0,359,359
425967,1,0,70,70
425967,28,0,7,7
425967,2,0,108,108
425967,5,0,43,43
425967,23,0,17,17
425967,60,0,6,6
425968,9,0,87,87
425968,2,0,44,44
425968,23,0,5,5
425968,1,0,64,64
425968,28,0,3,3
425968,5,0,2,2
425968,3,0,1,1
425968,60,0,3,3
425969,3,0,2,2
425969,23,0,10,10
425969,2,0,113,113
425969,9,0,215,215
425969,28,0,3,3
425969,1,0,44,44
425969,5,0,9,9
425969,60,0,6,6
425970,9,0,136,136
425970,1,0,21,21
425970,23,0,8,8
425970,2,0,12,12
425970,5,0,43,43
425970,28,0,1,1
425970,60,0,3,3
425971,2,153,208,361
425971,28,0,7,7
425971,5,584,132,716
425971,1,141,237,378
425971,9,0,57,57
425971,23,0,5,5
425971,60,38,61,99
425972,28,0,68,68
425972,2,3,135,138
425972,5,189,86,275
425972,23,0,1,1
425972,1,0,37,37
425972,9,0,32,32
425972,60,66,61,127
425973,2,0,208,208
425973,5,251,154,405
425973,1,0,67,67
425973,9,0,19,19
425973,28,0,50,50
425973,60,125,48,173
425974,2,0,530,530
425974,3,0,1,1
425974,5,339,83,422
425974,9,0,9,9
425974,28,0,103,103
426092,2,0,193,193
426092,28,497,61,558
426092,12,0,8,8
426092,9,0,2,2
426092,23,0,1,1
426092,5,0,1,1
426092,1,0,28,28
426093,1,0,25,25
426093,12,0,3,3
426093,9,0,11,11
426093,23,0,1,1
426093,28,80,50,130
426093,5,0,4,4
426093,2,97,244,341
426094,5,0,6,6
426094,2,0,27,27
426094,12,0,2,2
426094,1,0,158,158
426094,9,0,1,1
426094,28,229,50,279
426095,5,0,20,20
426095,28,0,30,30
426095,23,0,2,2
426095,1,0,62,62
426095,2,0,186,186
426095,9,0,10,10
426096,2,0,18,18
426096,3,0,2,2
426096,5,0,10,10
426096,1,0,89,89
426096,9,0,71,71
426096,28,0,7,7
426096,12,0,2,2
426096,60,0,1,1
426097,5,0,7,7
426097,9,0,67,67
426097,28,0,22,22
426097,12,0,6,6
426097,1,0,392,392
426097,2,0,34,34
426097,3,0,31,31
426097,60,0,4,4
426098,12,0,8,8
426098,1,770,333,1103
426098,28,6,65,71
426098,2,0,1,1
426098,5,0,7,7
426098,3,0,3,3
426098,9,0,31,31
426100,5,0,4,4
426100,28,0,3,3
426100,12,0,17,17
425974,1,0,18,18
425974,60,516,57,573
425975,12,0,2,2
425975,9,0,18,18
425975,1,0,15,15
425975,2,0,241,241
425975,3,0,3,3
425975,5,201,81,282
425975,28,22,59,81
425975,60,153,52,205
425976,1,0,4,4
425976,2,0,24,24
425976,3,0,6,6
425976,5,82,101,183
425976,9,0,6,6
425976,28,0,65,65
425976,60,87,70,157
425977,28,0,14,14
425977,12,0,10,10
425977,2,0,10,10
425977,3,0,3,3
425977,1,0,24,24
425977,5,354,101,455
425977,9,0,22,22
425977,60,54,102,156
425978,9,0,5,5
425978,1,0,28,28
425978,12,0,4,4
425978,5,288,90,378
425978,2,0,8,8
425978,28,0,58,58
425978,60,301,81,382
425979,12,0,1,1
425979,2,0,20,20
425979,3,0,1,1
425979,28,0,56,56
425979,9,0,10,10
425979,1,0,17,17
425979,5,1035,85,1120
425979,60,444,71,515
425980,28,26,54,80
425980,12,0,4,4
425980,2,0,58,58
425980,5,1605,87,1692
425980,1,0,82,82
425980,3,0,4,4
425980,9,0,2,2
426100,1,0,87,87
426101,9,0,10,10
426101,1,204,249,453
426101,12,0,6,6
426101,28,0,33,33
426102,12,0,10,10
426102,3,0,1,1
426102,28,0,32,32
426102,1,438,239,677
426102,5,0,55,55
426104,12,0,5,5
426104,1,783,351,1134
426104,5,0,15,15
426104,28,185,43,228
426105,28,82,60,142
426105,1,0,293,293
426105,5,0,31,31
426105,12,0,11,11
426106,2,0,32,32
426106,5,0,12,12
426106,9,0,47,47
426106,12,0,14,14
426106,3,0,1,1
426106,28,0,23,23
426106,1,0,229,229
426106,23,0,1,1
426107,12,0,19,19
426107,28,0,43,43
426107,1,14,275,289
426107,2,0,84,84
426107,5,0,1,1
426107,9,0,21,21
426108,12,0,10,10
426108,3,0,1,1
426108,5,0,7,7
426108,2,0,62,62
426108,28,0,28,28
426108,1,0,249,249
426108,9,0,39,39
426109,1,0,116,116
426109,5,0,6,6
426109,2,0,146,146
426109,28,0,41,41
426109,12,0,18,18
426109,9,0,9,9
426109,60,0,1,1
425980,60,144,68,212
425981,3,0,1,1
425981,28,56,42,98
425981,1,0,10,10
425981,5,626,157,783
425981,9,0,2,2
425981,2,0,4,4
425981,60,377,35,412
425982,2,0,6,6
425982,1,0,6,6
425982,28,12,42,54
425982,5,1186,98,1284
425982,60,536,58,594
425983,28,0,3,3
425983,2,0,2,2
425983,5,236,149,385
425983,60,221,37,258
425984,12,0,1,1
425984,3,0,1,1
425984,5,1223,87,1310
425984,9,0,1,1
425984,60,787,34,821
425985,28,0,1,1
425985,5,26437,187,26624
425985,2,0,1,1
425985,3,0,20,20
425985,60,7824,57,7881
426110,12,0,16,16
426110,5,0,22,22
426110,1,0,239,239
426110,9,0,8,8
426110,28,52,45,97
426110,2,0,196,196
426110,60,0,7,7
426111,9,0,24,24
426111,12,0,2,2
426111,5,0,3,3
426111,2,0,175,175
426111,28,0,20,20
426111,1,0,127,127
426111,60,0,4,4
426112,12,0,9,9
426112,2,178,195,373
426112,5,0,5,5
426112,9,0,9,9
426112,28,0,67,67
426112,1,29,369,398
426113,9,0,2,2
426113,12,0,12,12
426113,1,223,342,565
426113,5,0,1,1
426113,28,125,68,193
426114,5,73,148,221
426114,28,0,15,15
426114,1,0,255,255
426114,12,0,1,1
426114,9,0,15,15
426114,60,0,21,21
426115,5,0,25,25
426115,12,0,5,5
426115,9,0,10,10
426115,28,0,40,40
426115,1,0,333,333
426116,9,0,32,32
426116,28,0,16,16
426116,1,0,42,42
426116,5,0,52,52
426116,60,0,21,21
426117,5,0,5,5
426117,28,0,18,18
426117,12,0,10,10
426117,1,55,353,408
426117,9,0,12,12
426117,60,0,3,3
426118,28,36,61,97
426118,12,0,15,15
426118,1,0,109,109
426118,5,0,3,3
426119,28,54,76,130
426119,12,0,11,11
426119,1,0,223,223
426119,5,0,4,4
426120,28,0,18,18
426120,12,0,1,1
426120,5,0,11,11
426120,3,0,1,1
426120,1,0,255,255
426120,9,0,8,8
426120,60,0,7,7
426121,28,0,30,30
426121,1,0,230,230
426121,9,0,2,2
426121,12,0,4,4
426121,5,0,5,5
426122,5,0,4,4
426122,9,0,2,2
426122,12,0,44,44
426122,28,73,51,124
426122,1,0,191,191
426123,12,0,15,15
426123,5,0,10,10
426123,1,0,108,108
426123,9,0,3,3
426123,28,28,64,92
426124,1,0,397,397
426124,12,0,13,13
426124,5,0,5,5
426124,9,0,6,6
426124,28,0,56,56
426124,60,0,2,2
426125,1,0,211,211
426125,5,0,23,23
426125,12,0,17,17
426125,28,0,36,36
426126,1,0,336,336
426126,28,18,68,86
426126,5,0,53,53
426126,9,0,5,5
426126,12,0,15,15
426126,60,0,3,3
426127,5,0,38,38
426127,12,0,12,12
426127,1,0,334,334
426127,28,0,17,17
426127,60,0,1,1
426128,5,0,20,20
426128,28,0,58,58
426128,12,0,1,1
426128,1,0,141,141
426129,1,226,315,541
426129,5,0,6,6
426129,12,0,30,30
426129,28,0,41,41
426130,28,0,1,1
426130,1,0,55,55
426130,12,0,35,35
426131,12,0,30,30
426131,1,0,75,75
426132,12,0,70,70
426132,1,0,17,17
426133,1,0,50,50
426133,5,0,1,1
426133,3,0,1,1
426133,12,132,63,195
426133,28,0,25,25
426133,60,0,4,4
426134,5,0,7,7
426134,1,0,208,208
426134,28,0,7,7
426134,3,0,6,6
426134,12,91,41,132
426135,12,0,49,49
426135,28,0,2,2
426135,1,0,33,33
426136,28,0,1,1
426136,5,0,1,1
426136,12,0,9,9
426136,1,0,15,15
426136,2,0,2,2
426137,5,0,6,6
426137,12,0,2,2
426137,3,0,5,5
426137,1,0,86,86
426137,28,0,9,9
426138,12,0,2,2
426138,1,0,20,20
426138,28,0,2,2
426138,2,0,1,1
426139,12,0,24,24
426139,28,0,4,4
426139,1,0,11,11
426140,3,0,2,2
426140,5,0,3,3
426140,28,0,6,6
426140,12,0,17,17
426140,1,0,4,4
426141,12,0,12,12
426141,1,0,5,5
426141,2,0,1,1
426141,5,0,2,2
426141,28,0,2,2
426026,2,0,25,25
426026,12,0,2,2
426026,5,1344,73,1417
426026,28,0,63,63
426026,1,0,81,81
426026,3,0,4,4
426026,9,0,1,1
426026,60,394,55,449
426027,9,0,11,11
426027,1,0,3,3
426027,5,747,56,803
426027,2,0,61,61
426027,12,0,1,1
426027,3,0,106,106
426027,60,163,48,211
426027,28,5,27,32
426028,12,0,2,2
426028,9,0,6,6
426028,28,0,31,31
426028,1,0,1,1
426028,3,0,18,18
426028,2,0,69,69
426028,5,4335,60,4395
426028,60,189,70,259
426029,5,0,23,23
426029,9,0,38,38
426029,23,616,121,737
426029,28,0,15,15
426029,12,0,22,22
426029,1,0,74,74
426029,3,0,4,4
426029,2,0,60,60
426029,60,363,60,423
426030,3,0,1,1
426030,12,0,50,50
426030,1,0,33,33
426030,23,0,6,6
426030,2,0,119,119
426030,5,0,19,19
426030,28,26,77,103
426030,60,0,2,2
426031,9,0,2,2
426031,1,0,18,18
426031,23,0,36,36
426031,28,0,40,40
426031,12,0,14,14
426031,3,0,1,1
426031,5,0,2,2
426031,2,0,16,16
426031,60,0,2,2
426142,12,0,15,15
426142,1,0,3,3
426142,28,0,4,4
426142,5,0,38,38
426142,60,0,69,69
426143,1,0,7,7
426143,5,0,3,3
426143,28,0,7,7
426143,12,0,5,5
426144,2,0,14,14
426144,28,0,24,24
426144,12,0,1,1
426144,3,0,3,3
426144,5,0,18,18
426144,1,0,10,10
426144,9,0,1,1
426145,2,0,1,1
426145,12,0,1,1
426145,1,0,4,4
426145,28,0,7,7
426145,5,0,5,5
426146,28,0,5,5
426146,1,0,13,13
426146,3,0,2,2
426146,5,202,62,264
426147,12,0,2,2
426147,3,0,2,2
426147,1,0,23,23
426147,2,0,1,1
426147,5,0,26,26
426147,28,0,36,36
426147,60,0,2,2
426148,3,0,8,8
426148,5,0,11,11
426148,1,0,42,42
426148,28,0,12,12
426148,60,0,2,2
426149,12,0,10,10
426149,1,0,12,12
426149,28,0,2,2
426149,5,0,25,25
426149,60,0,4,4
426150,5,0,10,10
426150,1,0,56,56
426032,3,0,2,2
426032,28,174,57,231
426032,12,0,1,1
426032,5,0,74,74
426032,1,0,3,3
426032,2,0,43,43
426032,60,914,61,975
426033,12,0,1,1
426033,2,0,80,80
426033,1,0,68,68
426033,5,266,50,316
426033,28,482,36,518
426033,3,0,6,6
426033,60,1836,43,1879
426034,1,0,38,38
426034,28,433,62,495
426034,5,0,79,79
426034,12,0,2,2
426034,2,0,107,107
426034,3,0,10,10
426034,60,166,55,221
426035,5,0,55,55
426035,2,190,270,460
426035,3,0,5,5
426035,12,0,2,2
426035,28,494,66,560
426035,1,0,95,95
426035,9,0,3,3
426035,60,0,9,9
426036,23,0,3,3
426036,5,0,21,21
426036,1,0,30,30
426036,9,0,2,2
426036,2,0,75,75
426036,12,0,36,36
426036,28,145,72,217
426036,60,0,1,1
426037,2,0,125,125
426037,5,0,5,5
426037,28,0,12,12
426037,23,0,9,9
426037,9,0,14,14
426037,12,34,86,120
426150,12,0,12,12
426150,28,0,5,5
426150,3,0,8,8
426150,2,0,1,1
426151,12,0,3,3
426151,1,0,14,14
426151,5,0,82,82
426151,3,0,6,6
426151,28,0,1,1
426151,60,0,30,30
426152,5,0,26,26
426152,28,0,10,10
426152,12,0,18,18
426152,2,0,1,1
426152,1,0,106,106
426152,9,0,1,1
426152,3,0,9,9
426153,28,0,7,7
426153,3,0,1,1
426153,5,0,17,17
426153,12,0,46,46
426153,1,0,12,12
426154,28,0,19,19
426154,1,0,22,22
426154,12,0,10,10
426154,5,0,22,22
426154,2,0,2,2
426155,5,66,175,241
426155,3,0,4,4
426155,28,0,6,6
426155,1,0,4,4
426156,28,0,51,51
426156,1,0,348,348
426156,9,0,1,1
426156,12,0,19,19
426156,3,0,1,1
426156,5,89,135,224
426037,1,0,19,19
426037,60,0,2,2
426038,5,0,3,3
426038,9,0,1,1
426038,28,0,3,3
426038,12,0,17,17
426038,2,0,34,34
426038,1,0,29,29
426038,23,0,3,3
426039,2,0,64,64
426039,23,0,56,56
426039,28,0,14,14
426039,3,0,1,1
426039,12,0,54,54
426039,1,1,77,78
426039,5,0,15,15
426039,9,0,5,5
426039,60,0,2,2
426040,12,148,70,218
426040,2,0,88,88
426040,23,0,47,47
426040,1,0,17,17
426040,5,0,1,1
426040,9,0,1,1
426040,28,0,37,37
426041,1,0,149,149
426041,2,0,50,50
426041,9,0,1,1
426041,12,0,80,80
426041,5,0,1,1
426042,12,62,76,138
426042,1,0,211,211
426042,3,0,3,3
426042,2,0,120,120
426043,1,0,29,29
426043,5,0,3,3
426043,12,46,68,114
426043,2,0,6,6
426043,3,0,5,5
426043,9,0,4,4
426043,60,0,1,1
426044,2,0,7,7
426044,12,0,18,18
426044,3,90,190,280
426044,5,0,1,1
426044,1,0,94,94
426045,3,0,24,24
426045,9,0,13,13
426045,12,0,5,5
426045,2,0,2,2
426045,28,0,3,3
426045,5,0,9,9
426045,1,0,55,55
426045,60,0,61,61
426046,2,465,185,650
426156,60,0,16,16
426157,5,0,1,1
426157,1,0,104,104
426157,28,0,31,31
426157,12,0,60,60
426158,28,276,49,325
426158,1,0,185,185
426158,5,0,11,11
426158,12,0,16,16
426158,2,0,63,63
426158,60,0,1,1
426159,9,0,7,7
426159,28,54,52,106
426159,1,0,238,238
426159,12,0,13,13
426159,2,77,112,189
426160,2,0,70,70
426160,9,0,32,32
426160,12,0,17,17
426160,1,83,403,486
426160,3,0,48,48
426160,5,0,16,16
426160,28,0,25,25
426160,60,0,1,1
426161,9,0,1,1
426161,28,0,43,43
426161,3,0,1,1
426161,5,0,3,3
426161,12,0,22,22
426161,2,0,43,43
426161,1,63,220,283
426161,60,0,1,1
426162,1,0,116,116
426162,9,0,3,3
426162,28,0,32,32
426162,12,0,10,10
426162,5,0,9,9
426162,2,0,12,12
426162,60,0,6,6
426163,12,0,12,12
426163,1,0,220,220
426163,28,0,34,34
426163,9,0,23,23
426163,5,0,3,3
426163,3,0,1,1
426163,2,0,46,46
426163,60,0,1,1
426164,12,0,3,3
426164,1,0,50,50
426164,28,0,5,5
426164,2,0,3,3
426164,5,0,1,1
426164,9,0,11,11
426165,9,0,20,20
425921,2,0,44,44
425921,9,0,11,11
425921,12,0,4,4
425921,3,0,5,5
425921,5,0,28,28
425921,28,68,107,175
425921,23,0,1,1
425921,1,0,252,252
425921,60,0,11,11
425922,1,0,260,260
425922,12,0,14,14
425922,5,0,33,33
425922,2,0,4,4
425922,28,47,49,96
425922,9,0,6,6
425922,60,0,11,11
425923,1,0,294,294
426046,12,0,2,2
426046,3,0,3,3
426046,5,0,37,37
426046,28,312,36,348
426046,1,0,29,29
426046,60,133,67,200
426047,3,0,2,2
426047,5,0,60,60
426047,12,0,1,1
426047,1,0,222,222
426047,28,18,60,78
426047,2,0,222,222
426047,60,364,76,440
426048,12,0,1,1
426048,28,316,48,364
426048,1,0,12,12
426048,2,102,295,397
426048,5,0,8,8
426048,9,0,3,3
426048,60,48,76,124
426049,12,0,1,1
426049,28,590,75,665
426049,1,0,8,8
426049,2,0,124,124
426049,60,0,8,8
426050,28,287,62,349
426050,2,0,149,149
426050,1,0,23,23
426050,5,0,77,77
426050,60,1651,75,1726
426051,2,0,5,5
426051,28,0,7,7
426051,1,0,64,64
426051,5,99,110,209
426051,3,0,21,21
426165,23,0,1,1
426165,28,0,34,34
426165,1,0,88,88
426165,2,0,52,52
426165,12,0,6,6
426165,5,0,45,45
426165,60,0,6,6
426166,1,0,244,244
426166,12,0,18,18
426166,2,0,50,50
426166,5,0,25,25
426166,28,0,42,42
426166,9,0,23,23
426166,60,0,14,14
426167,12,0,5,5
426167,9,0,17,17
426167,5,0,1,1
426167,2,328,238,566
426167,28,0,60,60
426167,1,559,350,909
426167,3,0,7,7
426167,60,0,1,1
426168,1,0,377,377
426168,2,383,109,492
426168,23,0,1,1
426168,12,0,2,2
426168,9,0,48,48
426168,5,0,11,11
426168,28,0,51,51
426169,9,0,16,16
426169,28,0,38,38
426169,2,93,218,311
426169,5,0,8,8
426169,1,0,47,47
426169,12,0,6,6
426170,1,0,96,96
426170,5,0,3,3
426170,12,0,2,2
426170,2,0,78,78
426170,9,0,12,12
426170,23,0,2,2
426170,28,0,48,48
426171,12,0,2,2
426171,9,0,17,17
426171,28,17,57,74
426171,1,0,627,627
426171,3,0,3,3
426171,2,0,49,49
426171,5,0,20,20
426171,60,0,5,5
426172,9,0,4,4
426172,2,0,8,8
426172,5,0,26,26
426172,12,0,68,68
426172,28,0,20,20
426172,1,0,382,382
425923,12,0,21,21
425923,28,0,40,40
425923,5,0,26,26
425923,9,0,25,25
425923,60,0,6,6
425924,3,0,10,10
425924,2,0,119,119
425924,5,0,8,8
425924,1,27,384,411
425924,28,0,14,14
425924,12,0,9,9
425924,9,0,7,7
425924,60,0,4,4
425925,5,36,71,107
425925,12,0,21,21
425925,2,23,157,180
425925,1,1044,284,1328
425925,28,0,26,26
425925,9,0,16,16
425925,3,0,78,78
425925,60,0,14,14
425926,9,0,36,36
425926,12,0,15,15
425926,2,0,54,54
425926,28,0,10,10
425926,1,0,317,317
425926,5,0,85,85
425926,3,0,98,98
425926,60,0,10,10
425927,1,0,65,65
425927,2,0,22,22
425927,3,0,1,1
425927,28,0,8,8
425927,5,0,46,46
425927,12,0,9,9
425927,9,0,11,11
425927,60,0,7,7
425928,1,0,60,60
425928,12,0,2,2
425928,3,0,8,8
425928,9,0,3,3
425928,5,12,84,96
425928,2,0,28,28
425928,60,0,10,10
425928,28,0,6,6
425929,12,0,3,3
425929,9,0,3,3
425929,28,0,4,4
425929,1,0,273,273
425929,23,0,1,1
425929,2,0,39,39
425929,3,0,38,38
425929,5,245,147,392
425930,1,0,120,120
425930,9,0,17,17
425930,28,0,89,89
425930,5,229,164,393
425930,2,0,109,109
425930,23,0,3,3
425930,60,0,15,15
425930,3,0,3,3
425931,9,0,9,9
425931,2,0,103,103
425931,23,0,1,1
425931,28,25,61,86
425931,5,460,138,598
425931,3,0,8,8
425931,1,0,443,443
426051,60,1980,46,2026
426052,2,13,184,197
426052,5,0,38,38
426052,1,0,5,5
426052,28,0,50,50
426052,9,0,3,3
426052,3,0,1,1
426052,60,195,78,273
426053,12,0,1,1
426053,2,0,174,174
426053,5,0,10,10
426053,28,16,95,111
426053,1,0,13,13
426053,9,0,4,4
426053,3,0,1,1
426053,60,0,83,83
426054,1,0,33,33
426054,5,56,75,131
426054,2,0,9,9
426054,3,0,11,11
426054,9,0,4,4
426054,28,0,32,32
426054,60,1756,72,1828
426055,5,0,34,34
426055,1,0,13,13
426055,2,462,214,676
426055,9,0,14,14
426055,28,0,9,9
426055,3,0,10,10
426055,60,192,84,276
426056,3,0,1,1
426056,9,0,62,62
426056,28,0,22,22
426056,1,0,2,2
426056,2,0,40,40
426056,60,0,108,108
426057,9,0,1,1
426057,5,0,16,16
426172,60,0,4,4
426173,1,149,290,439
426173,12,0,9,9
426173,3,0,18,18
426173,2,91,95,186
426173,9,0,31,31
426173,28,0,29,29
426174,5,0,18,18
426174,9,0,12,12
426174,12,0,23,23
426174,1,75,363,438
426174,28,11,39,50
426174,60,0,2,2
426175,12,0,32,32
426175,1,337,431,768
426175,9,0,23,23
426175,2,0,118,118
426175,3,0,7,7
426175,28,0,27,27
426175,5,0,30,30
426175,60,0,21,21
426176,2,0,107,107
426176,28,0,21,21
426176,3,0,1,1
426176,5,0,3,3
426176,9,0,25,25
426176,12,0,5,5
426176,1,0,293,293
426177,5,0,11,11
426177,9,0,8,8
426177,1,0,273,273
426177,2,0,55,55
426177,12,0,1,1
426177,28,0,41,41
426177,60,0,1,1
426178,9,0,14,14
426178,28,0,11,11
426178,12,0,1,1
426178,1,0,72,72
426178,2,0,106,106
426178,5,0,3,3
426178,60,0,4,4
426179,12,0,13,13
426179,1,517,335,852
426179,2,32,182,214
426179,5,0,19,19
426179,28,50,64,114
426179,9,0,10,10
426179,60,0,1,1
426180,5,0,28,28
426180,1,0,248,248
426180,28,0,48,48
426180,12,0,5,5
426180,2,107,159,266
426180,9,0,26,26
426180,60,0,17,17
426181,1,0,212,212
426181,2,93,164,257
425931,60,0,11,11
425932,2,0,50,50
425932,28,0,10,10
425932,5,560,123,683
425932,1,0,12,12
425932,9,0,20,20
425932,60,0,10,10
425933,1,0,142,142
425933,2,0,30,30
425933,28,0,1,1
425933,3,0,1,1
425933,5,80,88,168
425933,60,0,12,12
425934,5,628,65,693
425934,1,0,124,124
425934,3,0,37,37
425934,2,0,162,162
425934,9,0,9,9
425934,60,0,90,90
425935,1,0,388,388
425935,28,0,5,5
425935,3,0,65,65
425935,9,0,43,43
425935,2,101,190,291
425935,12,0,3,3
425935,5,1025,71,1096
425935,60,0,52,52
425936,2,192,208,400
425936,9,0,31,31
425936,1,0,181,181
425936,28,0,7,7
425936,23,0,1,1
425936,12,0,9,9
425936,3,0,6,6
425936,5,1050,84,1134
425936,60,0,21,21
425937,3,0,3,3
425937,9,0,5,5
425937,12,0,1,1
425937,2,0,52,52
425937,5,116,178,294
425937,1,0,40,40
425937,28,0,19,19
425937,60,0,32,32
425938,12,0,10,10
425938,5,0,9,9
425938,9,0,1,1
425938,28,0,20,20
425938,1,0,27,27
425938,60,0,6,6
426057,1,0,1,1
426057,2,0,175,175
426057,28,42,45,87
426057,3,0,2,2
426057,60,113,85,198
426058,2,0,73,73
426058,3,0,1,1
426058,5,0,50,50
426058,1,0,5,5
426058,28,14,25,39
426058,60,402,50,452
426059,2,0,103,103
426059,28,0,4,4
426059,9,0,1,1
426059,1,0,2,2
426059,5,0,14,14
426059,60,853,57,910
426060,1,0,49,49
426060,5,0,6,6
426060,28,0,42,42
426060,9,0,30,30
426060,12,0,1,1
426060,2,187,233,420
426060,60,624,44,668
426061,2,16,242,258
426061,3,0,3,3
426061,1,0,102,102
426061,12,0,3,3
426061,23,0,1,1
426061,5,0,64,64
426061,9,0,14,14
426061,28,0,62,62
426061,60,0,73,73
426062,3,0,1,1
426062,5,146,129,275
426062,12,0,2,2
426062,1,0,10,10
426062,9,0,8,8
426062,2,45,251,296
426062,28,34,59,93
426062,60,0,93,93
426063,3,0,10,10
426063,1,0,66,66
426063,5,0,14,14
426063,2,0,35,35
426063,28,0,22,22
426063,12,0,2,2
426063,9,0,39,39
426181,5,0,7,7
426181,28,0,47,47
426181,12,0,6,6
426181,9,0,22,22
426182,9,0,36,36
426182,1,0,67,67
426182,12,0,1,1
426182,5,0,15,15
426182,2,0,158,158
426182,28,0,13,13
425939,3,0,2,2
425939,5,780,99,879
425939,9,0,21,21
425939,12,0,2,2
425939,2,0,53,53
425939,28,0,10,10
425939,1,0,209,209
425939,60,0,6,6
425940,2,0,10,10
425940,1,0,62,62
425940,12,0,1,1
425940,5,439,159,598
425940,9,0,6,6
425940,28,0,14,14
425940,3,0,4,4
425940,60,0,43,43
425941,12,0,36,36
425941,28,0,28,28
425941,1,0,37,37
425941,5,0,16,16
425941,60,0,7,7
425942,28,0,33,33
425942,2,0,76,76
425942,1,0,80,80
425942,5,325,72,397
425942,9,0,4,4
425942,60,0,1,1
425943,1,0,75,75
425943,5,0,98,98
425943,12,0,2,2
425943,28,0,42,42
425943,9,0,10,10
425943,2,0,434,434
425943,3,0,1,1
425943,23,0,2,2
425943,60,0,29,29
425944,2,0,580,580
425944,1,0,4,4
425944,28,0,35,35
425944,23,0,6,6
425944,5,0,55,55
425944,9,0,12,12
425944,60,0,2,2
425945,12,0,2,2
425945,23,0,3,3
425945,5,2126,92,2218
425945,2,0,197,197
425945,1,0,12,12
425945,28,0,54,54
425945,9,0,41,41
425945,60,10,56,66
426063,60,0,45,45
426064,5,66,79,145
426064,9,0,2,2
426064,28,0,6,6
426064,1,0,60,60
426064,3,0,68,68
426064,2,0,22,22
426064,60,445,85,530
426065,12,0,7,7
426065,28,0,19,19
426065,3,0,21,21
426065,1,0,30,30
426065,5,0,30,30
426065,60,96,70,166
426065,2,0,5,5
426066,3,0,7,7
426066,5,0,2,2
426066,28,0,45,45
426066,1,0,20,20
426066,9,0,8,8
426066,12,0,1,1
426066,60,0,20,20
426066,2,0,5,5
426067,9,0,11,11
426067,28,0,29,29
426067,2,0,20,20
426067,5,0,3,3
426067,12,0,4,4
426067,1,0,49,49
426067,60,0,3,3
426068,9,0,6,6
426068,28,0,37,37
426068,12,0,22,22
426068,3,0,2,2
426068,1,0,87,87
426068,5,0,5,5
426068,2,0,44,44
426068,60,0,21,21
426069,2,0,5,5
426069,28,0,11,11
426069,9,0,1,1
426069,3,0,7,7
425946,12,0,2,2
425946,1,0,49,49
425946,5,0,98,98
425946,2,0,451,451
425946,28,0,44,44
425946,9,0,9,9
425946,60,0,16,16
425947,23,0,2,2
425947,9,0,25,25
425947,2,0,442,442
425947,5,223,144,367
425947,28,0,52,52
425947,1,0,27,27
425947,3,0,1,1
425947,60,0,45,45
425948,12,0,8,8
425948,1,0,6,6
425948,9,0,51,51
425948,5,0,59,59
425948,28,0,66,66
425948,2,0,521,521
425948,3,0,1,1
425948,60,0,44,44
425949,28,0,62,62
425949,1,0,3,3
425949,12,0,14,14
425949,9,0,35,35
425949,5,0,48,48
425949,2,0,519,519
425949,60,0,74,74
425950,2,0,186,186
425950,9,0,48,48
425950,1,0,36,36
425950,12,0,6,6
425950,28,0,56,56
425950,5,568,63,631
425950,60,0,68,68
425951,5,217,62,279
425951,3,0,2,2
425951,2,0,84,84
425951,9,0,20,20
425951,28,0,39,39
425951,12,0,4,4
425951,1,0,30,30
425951,60,0,66,66
425952,9,0,23,23
425952,28,56,46,102
425952,1,0,13,13
425952,2,0,14,14
425952,23,0,1,1
425952,12,0,40,40
426069,1,0,20,20
